id,reference,label,strain,media,temperature,cell_count,end_lost,omit_count,end_single,end_small_bud,end_large_bud,end_cluster,lifespans,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,endCode,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,"3","por1","BW71","YPD",30,20,0,0,19,1,0,0,2,13,3,5,7,2,10,13,2,1,13,9,13,6,14,22,7,16,13,10,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,S,U,U,U,U,
2,"3","por1","BW71","YPD",30,20,0,0,20,0,0,0,5,0,14,22,4,12,3,4,0,7,7,14,0,0,0,2,0,0,0,15,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,
3,"3","BY4741","GS1821 ","YPD",30,20,0,0,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,U,U,U,U,U,U,U,U,U,S,L,U,U,U,S,U,S,U,U,
4,"3","hac1","DC:31D10 ","YPD",30,20,0,0,9,7,0,4,23,21,17,15,37,31,21,17,27,27,31,19,22,19,12,20,25,18,28,19,C,U,U,U,C,U,C,S,S,S,U,U,U,S,S,U,U,S,C,S,
5,"3","BY4741","GS1821 ","YPD",30,20,0,0,15,2,2,1,17,24,35,33,13,39,24,27,10,11,21,29,33,41,24,24,22,35,40,33,C,L,S,L,U,U,U,U,U,U,U,U,U,U,S,U,U,U,U,U,
6,"3","hac1","DC:31D10 ","YPD",30,20,0,0,14,4,2,0,32,7,23,24,34,26,38,38,31,12,2,16,11,20,5,31,19,23,11,19,U,L,S,U,U,U,U,U,U,L,U,S,U,U,U,U,S,U,S,U,
7,"3","alg12","DC:41F1 ","YPD",30,20,0,0,10,3,0,7,16,20,29,30,22,37,27,17,19,37,3,35,46,20,24,18,21,14,30,12,S,S,U,U,U,C,C,C,C,U,U,U,U,C,C,U,U,S,C,U,
8,"3","alg12","DC:41F1 ","YPD",30,20,0,0,4,10,2,4,30,26,21,20,31,26,18,43,18,21,26,42,19,16,14,30,22,37,17,25,C,C,S,C,S,S,U,S,U,L,S,U,S,S,C,S,S,U,S,L,
9,"3","por1","BW71","0.05% D",30,20,0,0,18,2,0,0,31,40,12,23,13,31,23,30,25,24,16,20,28,25,15,21,27,29,16,23,U,U,U,U,U,U,U,U,U,U,S,U,U,U,U,U,U,U,S,U,
10,"3","por1","BW71","0.05% D",30,20,0,0,0,0,0,0,25,20,11,31,14,21,14,12,35,12,15,26,15,19,32,20,15,27,27,16,,,,,,,,,,,,,,,,,,,,,
11,"3","BY4741","GS1821 ","0.05% D",30,20,0,0,15,5,0,0,10,38,29,26,35,31,44,25,10,22,25,26,23,32,37,18,18,32,29,28,S,U,S,U,S,U,S,U,U,U,U,S,U,U,U,U,U,U,U,U,
12,"3","BY4741","GS1821 ","0.05% D",30,20,0,0,14,3,0,3,13,23,30,34,17,48,34,16,16,35,17,43,34,17,31,35,18,22,27,22,U,S,U,U,S,U,U,U,C,U,U,S,C,U,U,U,C,U,U,U,
13,"14","tsa1/tsa1","DC_HOMDIP:16F7 ","YPD",30,20,0,0,8,2,6,4,22,29,30,20,24,23,14,19,8,16,22,15,16,10,24,23,23,17,16,18,C,U,L,L,U,U,L,U,U,C,C,C,U,U,L,U,S,S,L,L,
14,"14","BY4743","YCM3 ","YPD",30,20,0,0,16,1,1,2,34,39,38,22,35,34,56,38,38,33,36,35,36,34,44,24,24,32,47,36,U,U,U,C,S,U,U,U,U,U,U,U,U,L,U,U,C,U,U,U,
15,"14","tsa1/tsa1","DC_HOMDIP:16F7 ","YPD",30,20,0,0,6,2,3,9,22,12,20,17,24,19,5,18,13,15,7,20,21,29,13,10,25,8,16,17,C,U,C,L,C,C,U,L,U,L,U,U,C,C,C,C,S,U,S,C,
16,"14","tsa1/tsa1","DC_HOMDIP:16F7 ","YPD",30,20,0,0,4,14,0,2,17,29,10,15,18,22,20,7,8,19,25,27,19,19,15,20,13,20,25,10,U,S,S,S,C,S,S,S,S,S,S,S,U,S,U,U,S,S,C,S,
17,"14","BY4743","YCM3 ","YPD",30,20,1,0,8,8,2,1,34,16,9,37,32,29,15,9,23,48,33,20,30,38,34,,31,21,34,35,S,C,S,U,U,U,S,S,S,U,S,L,U,U,U,,U,S,L,S,
18,"14","tsa1/tsa1","DC_HOMDIP:16F7 ","YPD",30,20,0,0,4,5,3,0,20,15,12,15,11,20,23,14,22,14,9,9,6,13,19,15,13,7,19,6,,,,,,,,,U,L,S,L,U,U,S,S,L,S,S,U,
19,"14","tsa1/tsa1","DC_HOMDIP:16F7 ","0.05% D",30,20,0,0,7,10,2,1,28,40,22,17,32,42,10,38,21,14,1,17,14,3,12,38,17,21,15,20,S,U,S,L,U,U,S,S,S,S,S,L,S,S,U,C,U,U,U,S,
20,"14","BY4743","YCM3 ","0.05% D",30,20,0,0,16,4,0,0,50,22,30,44,56,12,27,15,44,47,24,52,44,33,51,41,22,15,28,43,U,S,U,U,U,U,U,U,U,S,U,U,U,U,U,S,S,U,U,U,
21,"14","tsa1/tsa1","DC_HOMDIP:16F7 ","0.05% D",30,20,0,0,8,11,0,1,28,12,11,25,41,23,42,5,13,9,18,39,3,12,19,25,22,4,19,4,U,S,S,U,U,C,U,S,U,S,S,U,S,S,S,U,S,S,U,S,
22,"14","tsa1/tsa1","DC_HOMDIP:16F7 ","0.05% D",30,20,0,0,11,7,1,1,22,37,25,13,21,29,31,44,16,17,15,16,37,33,19,21,19,12,27,53,L,U,U,S,S,S,U,U,C,U,U,U,S,U,S,U,S,S,U,U,
23,"14","BY4743","YCM3 ","0.05% D",30,20,0,0,12,3,1,4,8,2,11,30,20,19,40,25,37,30,3,44,21,43,3,31,23,47,7,45,C,C,S,U,U,C,C,U,U,U,L,U,U,U,S,U,U,U,U,S,
24,"14","tsa1/tsa1","DC_HOMDIP:16F7 ","0.05% D",30,20,0,0,8,4,4,4,25,25,12,23,18,24,28,37,16,32,28,32,23,39,45,29,9,28,5,25,C,U,U,L,U,S,L,S,L,U,U,C,U,S,U,U,S,C,L,C,
25,"14","tsa1/tsa1","DC_HOMDIP:16F7 ","3% Gly",30,20,0,0,12,5,1,2,37,4,31,32,34,34,32,37,27,11,27,6,27,31,24,34,29,11,21,30,C,S,U,U,U,U,U,U,U,U,S,C,L,U,U,S,U,U,S,S,
26,"14","BY4743","YCM3 ","3% Gly",30,20,0,0,18,2,0,0,37,24,32,35,24,26,15,35,30,22,36,24,38,36,25,33,50,32,32,24,S,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,S,U,
27,"14","tsa1/tsa1","DC_HOMDIP:16F7 ","3% Gly",30,20,0,0,17,2,0,1,42,25,36,22,40,20,43,20,15,27,19,9,14,40,34,20,10,12,28,25,U,U,U,U,S,U,U,U,U,U,U,S,C,U,U,U,U,U,U,U,
28,"14","tsa1/tsa1","DC_HOMDIP:16F7 ","3% Gly",30,20,0,0,12,6,0,2,14,9,44,26,13,27,19,13,16,32,42,37,11,22,28,34,24,33,18,40,U,U,U,U,S,S,S,U,U,U,S,U,S,U,C,C,U,U,S,U,
29,"14","BY4743","YCM3 ","3% Gly",30,20,1,0,16,3,0,0,28,12,41,10,35,34,27,32,35,,30,30,46,20,30,32,37,7,9,32,U,U,U,U,U,U,U,S,U,,S,S,U,U,U,U,U,U,U,U,
30,"14","tsa1/tsa1","DC_HOMDIP:16F7 ","3% Gly",30,20,0,0,16,3,0,1,37,26,30,20,29,28,37,10,9,14,38,14,10,29,14,15,13,33,18,9,U,U,U,S,S,U,U,U,U,U,U,U,U,U,C,U,S,U,U,U,
